uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
5f944244-a8b9-4285-9a11-ad85a0a16e1a,Attraction and Activities,Sports and Fitness,Jetts Rivervale,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-rivervale/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Eastgate Commercial Centre, 13/55 Great Eastern Highway, Rivervale WA 6103, Australia",Rivervale,WA,,-31.95574370376432,115.90802100749588,https://www.entertainment.com.au/offer-details/5f944244-a8b9-4285-9a11-ad85a0a16e1a
101fd7a9-736a-46be-96bc-df9bc43a9612,Attraction and Activities,Sports and Fitness,Jetts Rivervale,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-rivervale/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Eastgate Commercial Centre, 13/55 Great Eastern Highway, Rivervale WA 6103, Australia",Rivervale,WA,,-31.95574370376432,115.90802100749588,https://www.entertainment.com.au/offer-details/101fd7a9-736a-46be-96bc-df9bc43a9612
f951d18b-885e-4e22-aa3d-142f50adc992,Attraction and Activities,Sports and Fitness,Jetts Rockingham,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/f951d18b-885e-4e22-aa3d-142f50adc992
8ada9ca4-985d-430a-b0c1-b86620af60c0,Attraction and Activities,Sports and Fitness,Jetts Rockingham,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/8ada9ca4-985d-430a-b0c1-b86620af60c0
5d012ae4-d866-41a6-a6f4-6443f30da3cb,Attraction and Activities,Sports and Fitness,Jetts Rockingham,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/5d012ae4-d866-41a6-a6f4-6443f30da3cb
f2ca4727-49da-4df7-aa57-b3a37a54a805,Attraction and Activities,Sports and Fitness,Jetts Rockingham,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/f2ca4727-49da-4df7-aa57-b3a37a54a805
44418acf-1cb5-469f-aa2f-b4c3cc7e3e4e,Attraction and Activities,Sports and Fitness,Jetts Rockingham,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/44418acf-1cb5-469f-aa2f-b4c3cc7e3e4e
5faad56f-dbc4-4373-9e51-1ae2c5743e85,Attraction and Activities,Sports and Fitness,Jetts Rockingham,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-rockingham/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Rockingham Shopping Centre T212, 1 Council Avenue, Rockingham WA 6168, Australia",Rockingham,WA,,-32.28826517019864,115.74672717301685,https://www.entertainment.com.au/offer-details/5faad56f-dbc4-4373-9e51-1ae2c5743e85
44c1082d-28e0-4990-90d2-ddf216fbe906,Attraction and Activities,Sports and Fitness,Jetts Scarborough,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/44c1082d-28e0-4990-90d2-ddf216fbe906
0d7e1dcd-6433-4204-abd9-225b7da533b8,Attraction and Activities,Sports and Fitness,Jetts Scarborough,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/0d7e1dcd-6433-4204-abd9-225b7da533b8
f651e431-d3c2-4508-823c-399ce7df030b,Attraction and Activities,Sports and Fitness,Jetts Scarborough,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/f651e431-d3c2-4508-823c-399ce7df030b
b9ddb458-fc00-4ebc-b1c9-1f55e3b037b3,Attraction and Activities,Sports and Fitness,Jetts Scarborough,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/b9ddb458-fc00-4ebc-b1c9-1f55e3b037b3
9c2e4a4f-d499-41a9-9022-09907a320ae6,Attraction and Activities,Sports and Fitness,Jetts Scarborough,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/9c2e4a4f-d499-41a9-9022-09907a320ae6
2aec0580-6954-458f-ba78-5a61563a6f1e,Attraction and Activities,Sports and Fitness,Jetts Scarborough,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-scarborough/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"60 Scarborough Beach Road, Scarborough WA 6019, Australia",Scarborough,WA,,-31.89389178954325,115.76293278444297,https://www.entertainment.com.au/offer-details/2aec0580-6954-458f-ba78-5a61563a6f1e
ba9d819d-701b-47c7-8a21-59656436df20,Attraction and Activities,Sports and Fitness,Jetts Stirling,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/ba9d819d-701b-47c7-8a21-59656436df20
30cbe623-134a-4488-b29e-f095742d52c7,Attraction and Activities,Sports and Fitness,Jetts Stirling,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/30cbe623-134a-4488-b29e-f095742d52c7
c1f99885-ba0b-4016-9589-452353a561d6,Attraction and Activities,Sports and Fitness,Jetts Stirling,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/c1f99885-ba0b-4016-9589-452353a561d6
32b8c018-0638-43a5-afc1-e7b28462352b,Attraction and Activities,Sports and Fitness,Jetts Stirling,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/32b8c018-0638-43a5-afc1-e7b28462352b
e29552e2-a886-4397-b0ad-3acc036a40fd,Attraction and Activities,Sports and Fitness,Jetts Stirling,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/e29552e2-a886-4397-b0ad-3acc036a40fd
d7942c27-530a-4442-8e80-837dd9ac1dcd,Attraction and Activities,Sports and Fitness,Jetts Stirling,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-stirling/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Stirling Central Shopping Centre, Shop 42, 478 Wanneroo Road, Westminster WA 6061, Australia",Westminster,WA,,-31.863240026356674,115.82897085056503,https://www.entertainment.com.au/offer-details/d7942c27-530a-4442-8e80-837dd9ac1dcd
d0fd2fa8-d08d-46f9-b3cf-7380f0bb083d,Attraction and Activities,Sports and Fitness,Jetts Yokine,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/d0fd2fa8-d08d-46f9-b3cf-7380f0bb083d
e6b48c4c-f277-40bb-9bd0-af9d43ca1d8f,Attraction and Activities,Sports and Fitness,Jetts Yokine,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/e6b48c4c-f277-40bb-9bd0-af9d43ca1d8f
d9d1ce21-e409-41a1-8449-160bb30533cd,Attraction and Activities,Sports and Fitness,Jetts Yokine,Free,One personal training session,FREE PERSONAL TRAINING SESSION,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/d9d1ce21-e409-41a1-8449-160bb30533cd
80e14e44-3b21-4696-b3e4-9228427d8ba8,Attraction and Activities,Sports and Fitness,Jetts Yokine,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/80e14e44-3b21-4696-b3e4-9228427d8ba8
1e0786aa-faec-4cef-aa36-d4b6b068e9aa,Attraction and Activities,Sports and Fitness,Jetts Yokine,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/1e0786aa-faec-4cef-aa36-d4b6b068e9aa
08523944-d6c0-4a3b-852f-43e2cb11453c,Attraction and Activities,Sports and Fitness,Jetts Yokine,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-yokine/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"Shop 27 Dog Swamp Shopping Centre, 6 Wanneroo Road, Yokine WA 6060, Australia",Yokine,WA,,-31.91102052201,115.84668209921087,https://www.entertainment.com.au/offer-details/08523944-d6c0-4a3b-852f-43e2cb11453c
76c011cf-9516-4492-bab2-2c390f1d1587,Attraction and Activities,Sports and Fitness,GKR Karate,Up to $100,Enjoy 50% off,50% off the REGULAR PRICE of Enrolment Fee PLUS receive free Training Gloves,https://www.gkrkarate.com/entertainment-special-offer/,"Go-Kan-Ryu (GKR) Karate brings the Martial Art of Karate in reach of everyone, regardless of age or fitness levels. GKR was established in 1984 in Adelaide, South Australia, and has since become one of the world’s largest karate organisations, with thousands of students training throughout Australia, New Zealand and the United Kingdom. Classes are disciplined, yet fun, allowing the whole family to participate, learn and develop at their own speed. We start children from as young as 3 years of age, and our older students are well into their seventies. We believe that people of all walks of life can enjoy the many benefits that karate training offers. Karate is not just a great form of self defense, but provides all students the opportunity to enhance their character and develop confidence, focus and inner security. Above all, we teach in a non-contact environment to provide a safe training environment and to encourage self-discipline and control. Karate training allows you to improve your fitness while learning something valuable at the same time.","• To utilise this offer, member's MUST register their interest through this link: https://www.gkrkarate.com/entertainment-special-offer/
• Once GKR Karate receives your registration of interest, a local instructor will be in contact with you to provide next steps and will organise you to receive this special offer.",,,,,,,https://www.entertainment.com.au/offer-details/76c011cf-9516-4492-bab2-2c390f1d1587
fd36f81b-1993-4333-89e1-6c26d2b2039e,Attraction and Activities,Sports and Fitness,Jetts Fremantle,Special Rate,Special rate,NO JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-fremantle/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"219 Hampton Road, South Fremantle WA 6162, Australia",South Fremantle,WA,,-32.07391328996354,115.75905746888273,https://www.entertainment.com.au/offer-details/fd36f81b-1993-4333-89e1-6c26d2b2039e
9d0c9ccc-4669-41b2-b117-f13eb46dde9d,Attraction and Activities,Sports and Fitness,Jetts Fremantle,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-fremantle/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"219 Hampton Road, South Fremantle WA 6162, Australia",South Fremantle,WA,,-32.07391328996354,115.75905746888273,https://www.entertainment.com.au/offer-details/9d0c9ccc-4669-41b2-b117-f13eb46dde9d
ae4c9b78-db0a-469e-b0ad-00ddf54dfe16,Attraction and Activities,Sports and Fitness,Jetts Fremantle,Free,One fitness assessment,FREE FITNESS ASSESSMENT,https://www.jetts.com.au/clubs/jetts-fremantle/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"219 Hampton Road, South Fremantle WA 6162, Australia",South Fremantle,WA,,-32.07391328996354,115.75905746888273,https://www.entertainment.com.au/offer-details/ae4c9b78-db0a-469e-b0ad-00ddf54dfe16
99d30049-9ae7-478c-b766-6db01ee9717b,Attraction and Activities,Sports and Fitness,Jetts Fremantle,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-fremantle/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"219 Hampton Road, South Fremantle WA 6162, Australia",South Fremantle,WA,,-32.07391328996354,115.75905746888273,https://www.entertainment.com.au/offer-details/99d30049-9ae7-478c-b766-6db01ee9717b
c332b5a2-a77d-40f2-ac07-54c405129aa6,Attraction and Activities,Sports and Fitness,Jetts Fremantle,15% off,Enjoy 15% off,15% off the regular price of BODY SCIENCE PRODUCTS,https://www.jetts.com.au/clubs/jetts-fremantle/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for existing members only,"219 Hampton Road, South Fremantle WA 6162, Australia",South Fremantle,WA,,-32.07391328996354,115.75905746888273,https://www.entertainment.com.au/offer-details/c332b5a2-a77d-40f2-ac07-54c405129aa6
64b4e847-5db5-43c7-a1ac-5713cc3ef3cc,Attraction and Activities,Sports and Fitness,Jetts Applescross,Special Rate,Special rate,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-applecross/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"886 Canning Highway, Applecross WA 6153, Australia",Applecross,WA,,-32.01328386175157,115.84704947928263,https://www.entertainment.com.au/offer-details/64b4e847-5db5-43c7-a1ac-5713cc3ef3cc
973a2424-2fb5-4999-a15b-2a40b00c2f6f,Attraction and Activities,Sports and Fitness,Jetts Applescross,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-applecross/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"886 Canning Highway, Applecross WA 6153, Australia",Applecross,WA,,-32.01328386175157,115.84704947928263,https://www.entertainment.com.au/offer-details/973a2424-2fb5-4999-a15b-2a40b00c2f6f
ead63b61-d718-4429-a3ba-b4a08d5d81ba,Attraction and Activities,Sports and Fitness,Jetts Applescross,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-applecross/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"886 Canning Highway, Applecross WA 6153, Australia",Applecross,WA,,-32.01328386175157,115.84704947928263,https://www.entertainment.com.au/offer-details/ead63b61-d718-4429-a3ba-b4a08d5d81ba
c2b57d53-95dc-488d-ba85-856b14002414,Attraction and Activities,Sports and Fitness,Jetts Baldivis,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-baldivis/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Baldivis Professional Centre, Level 1, 11 Minden Lane, Baldivis WA 6171, Australia",Baldivis,WA,,-32.33416459967984,115.81321331838078,https://www.entertainment.com.au/offer-details/c2b57d53-95dc-488d-ba85-856b14002414
7b1a5449-464a-44ea-b1d6-9bf134fa29ae,Attraction and Activities,Sports and Fitness,Jetts Baldivis,Free,One Free Training Program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-baldivis/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Baldivis Professional Centre, Level 1, 11 Minden Lane, Baldivis WA 6171, Australia",Baldivis,WA,,-32.33416459967984,115.81321331838078,https://www.entertainment.com.au/offer-details/7b1a5449-464a-44ea-b1d6-9bf134fa29ae
ff6cb412-8275-45af-8f0c-a6c37fd382a7,Attraction and Activities,Sports and Fitness,Jetts Baldivis,Free,One Free Club Orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-baldivis/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Baldivis Professional Centre, Level 1, 11 Minden Lane, Baldivis WA 6171, Australia",Baldivis,WA,,-32.33416459967984,115.81321331838078,https://www.entertainment.com.au/offer-details/ff6cb412-8275-45af-8f0c-a6c37fd382a7
f131fd0d-b9be-4886-835d-b99360aadd1e,Attraction and Activities,Sports and Fitness,Jetts Canning Vale South,Special Rate,Special rate,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-canning-vale-south/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 404 Ranford Road, Canning Vale WA 6155, Australia",Canning Vale,WA,,-32.0909911,115.9192446,https://www.entertainment.com.au/offer-details/f131fd0d-b9be-4886-835d-b99360aadd1e
2bfb9634-1d2a-42c7-a1c5-dda8f5dfe1ea,Attraction and Activities,Sports and Fitness,Jetts Canning Vale South,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-canning-vale-south/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 404 Ranford Road, Canning Vale WA 6155, Australia",Canning Vale,WA,,-32.0909911,115.9192446,https://www.entertainment.com.au/offer-details/2bfb9634-1d2a-42c7-a1c5-dda8f5dfe1ea
